X,Y,OBJECTID,COLLISION_SK,CASE_FILE_NUMBER,ACCIDENT_DATE,WGS84_LAT_COORD,WGS84_LON_COORD,ROAD_LOCATION_1,ROAD_LOCATION_2,ROAD_CONFIGURATION,COLLISION_CONFIGURATION,NON_FATAL_INJURY,FATAL_INJURY,YOUNG_DEMOGRAPHIC,PEDESTRIAN_COLLISIONS,AGRESSIVE_DRIVING,DISTRACTED_DRIVING,IMPAIRED_DRIVING,BICYCLE_COLLISIONS,INTERSECTION_RELATED
-63.58446488,44.65066504,13604,14416,60344,2019/03/16 03:00:00+00,44.65065578,-63.58446687,MAYNARD ST,FALKLAND ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.59019429,44.65228303,13605,11997,39051,2019/03/16 03:00:00+00,44.65227377,-63.59019628,SARAH ST,MORAN ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.57714335,44.63598321,13606,12284,41609,2019/03/16 03:00:00+00,44.63597395,-63.57714535,5713 VICTORIA RD,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.54377308,44.64720203,13607,11959,38738,2019/03/16 03:00:00+00,44.64719277,-63.54377508,HIGHWAY 111,PLEASANT ST,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,,,N,N,N,N,N,N,Y
-63.60272573,44.65426115,13608,11960,38763,2019/03/16 03:00:00+00,44.65425188,-63.60272771,WINDSOR ST,ALMON ST,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.58346943,44.64571877,13609,14191,57983,2019/03/16 03:00:00+00,44.64570951,-63.58347142,AHERN AVE,BELL RD,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.54207609,44.68162648,13610,11924,38412,2019/03/16 03:00:00+00,44.68161721,-63.54207809,HIGHWAY 111 EB EXIT 6B OFF RAMP,MAIN TO BRAEMAR RAMP,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,Y,N,N
-63.64303054,44.65047634,13611,11939,38546,2019/03/16 03:00:00+00,44.65046708,-63.64303251,122 ROSEDALE AVE,,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,N
-63.67498837,44.65812408,13612,11916,38338,2019/03/15 03:00:00+00,44.65811481,-63.67499033,LACEWOOD DR,HIGHWAY 102 SB EXIT 2A OFF RAMP,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,Y,N,Y,N,N,N,Y
-63.58834122,44.65361596,13613,13050,48009,2019/03/15 03:00:00+00,44.65360669,-63.5883432,2383 MAYNARD ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.5856631,44.63814545,13614,11903,38213,2019/03/15 03:00:00+00,44.63813619,-63.58566509,UNIVERSITY AVE,ROBIE ST,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,,,Y,N,Y,N,N,N,Y
-63.62634984,44.71059723,13615,34580,37908,2019/03/15 03:00:00+00,44.71058796,-63.62635182,1236 WINDMILL RD,,Non-intersection,Multiple vehicle - same direction sideswipe,,,Y,N,N,N,N,N,N
-63.57334353,44.63806392,13616,11881,38082,2019/03/15 03:00:00+00,44.63805466,-63.57334552,FENWICK ST,QUEEN ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.57242461,44.62795872,13617,11915,38335,2019/03/15 03:00:00+00,44.62794946,-63.5724266,YOUNG AVE,Harbourview Dr,Non-intersection,Multiple vehicle - same direction sideswipe,,,Y,N,N,N,Y,N,N
-63.5856631,44.63814545,13618,11898,38187,2019/03/15 03:00:00+00,44.63813619,-63.58566509,ROBIE ST,UNIVERSITY AVE,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,Y,N,N,N,N,N,Y
-63.60381468,44.69719701,13619,34582,38033,2019/03/15 03:00:00+00,44.69718774,-63.60381666,WINDMILL RD,,Non-intersection,Multiple vehicle - left turn across opposing traffic,,,N,N,N,N,N,N,N
-63.60957616,44.64963352,13620,11904,38219,2019/03/15 03:00:00+00,44.64962426,-63.60957814,6555 ALMON ST,,Intersection - private road or access,Multiple vehicle - one crossing path of other to the right,,,N,N,Y,N,N,N,Y
-63.6176326,44.61258094,13621,11865,37949,2019/03/15 03:00:00+00,44.61257168,-63.61763458,DENTITH RD,HERRING COVE RD,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.5992216,44.64466494,13622,11885,38122,2019/03/15 03:00:00+00,44.64465567,-63.59922358,QUINPOOL RD,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.54585962,44.69082694,13623,11887,38127,2019/03/15 03:00:00+00,44.69081767,-63.54586162, BRAEMAR DR,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,Y,N,N,N
-63.65208524,44.75839066,13624,23887,38154,2019/03/15 03:00:00+00,44.75838138,-63.6520872,GLENDALE AVE,ESTATES RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.58489007,44.63650196,13625,34581,38008,2019/03/15 03:00:00+00,44.63649269,-63.58489205,ROBIE ST,SOUTH ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.58788652,44.63981749,13626,11886,38125,2019/03/15 03:00:00+00,44.63980823,-63.58788851,EDWARD ST,COBURG RD,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.57039949,44.6400052,13627,11944,38583,2019/03/15 03:00:00+00,44.63999593,-63.57040148,SOUTH ST,BARRINGTON ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.65764011,44.66212336,13628,11883,38089,2019/03/15 03:00:00+00,44.66211409,-63.65764208,LACEWOOD DR,WILLETT ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.61199437,44.60734481,13629,11888,38130,2019/03/15 03:00:00+00,44.60733555,-63.61199635,29 DRYSDALE RD,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.57458613,44.61193238,13630,11910,38270,2019/03/15 03:00:00+00,44.61192312,-63.57458812,2801 PURCELLS COVE RD,,Non-intersection,Single vehicle - off road to the left,,,Y,N,N,N,N,N,N
-63.6548524,44.73490577,13631,11893,38160,2019/03/15 03:00:00+00,44.73489649,-63.65485436,1611 BEDFORD HWY,,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.59768965,44.65020949,13632,11912,38278,2019/03/15 03:00:00+00,44.65020023,-63.59769164,6199 CHEBUCTO RD,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.89962436,44.68808396,13633,11776,37327,2019/03/14 03:00:00+00,44.6880747,-63.89962627,5715 ST MARGARETS BAY RD,,Non-intersection,Single vehicle - off road to the left,Yes,,Y,N,N,N,N,N,N
-63.60625296,44.64538404,13634,11822,37756,2019/03/14 03:00:00+00,44.64537477,-63.60625494,CONNAUGHT AVE,OAK ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.68202648,44.76668694,13635,11820,37749,2019/03/14 03:00:00+00,44.76667765,-63.68202843,SACKVILLE DR,,Non-intersection,Multiple vehicle - left turn against traffic,,,N,N,Y,N,N,N,N
-63.59378194,44.70721527,13636,11779,37365,2019/03/14 03:00:00+00,44.70720599,-63.59378392,89 JOSEPH ZATZMAN DR,Trider Crescent,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,Y
-63.6598812,44.69065715,13637,11798,37510,2019/03/14 03:00:00+00,44.69064788,-63.65988317,BEDFORD HWY,KENT AVE,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.61149423,44.7037279,13638,23886,38003,2019/03/14 03:00:00+00,44.70371862,-63.61149621,AKERLEY BLVD,WINDMILL RD,Intersection - two or more public roads,Multiple vehicle - rear end,Yes,,Y,N,N,N,N,N,Y
-63.63043624,44.65205898,13639,11791,37463,2019/03/14 03:00:00+00,44.65204971,-63.63043821,JOSEPH HOWE DR,HIGHWAY 102 SB EXIT 0 OFF RAMP,Ramp,Multiple vehicle - one crossing path of other to the left,Yes,,Y,N,Y,N,N,N,N
-63.57232805,44.64891701,13640,11801,37601,2019/03/14 03:00:00+00,44.64890775,-63.57233004,LOWER WATER ST,GEORGE ST,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,N
-63.5597466,44.70835041,13641,11829,37787,2019/03/14 03:00:00+00,44.70834113,-63.55974859,WRIGHT AVE,HIGHWAY 118 SB EXIT 12 OFF RAMP,Intersection - two or more public roads,Multiple vehicle - approaching sideswipe,,,Y,N,Y,N,N,N,Y
-63.51021765,44.67041218,13642,11806,37661,2019/03/14 03:00:00+00,44.67040291,-63.51021966,PORTLAND ST,ALPINE DR,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.62738032,44.65754931,13643,11877,38034,2019/03/14 03:00:00+00,44.65754004,-63.6273823,3601 JOSEPH HOWE DR,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.59044581,44.64724035,13644,20619,37670,2019/03/14 03:00:00+00,44.64723108,-63.5904478,QUINPOOL RD,ROBIE ST,Intersection - two or more public roads,Multiple vehicle - rear end,Yes,,N,N,N,N,N,N,Y
-63.63031102,44.66261956,13645,11796,37503,2019/03/14 03:00:00+00,44.66261029,-63.63031299,BEDFORD HWY,RAMP FVO BDV RAMP,Non-intersection,"Multiple vehicle - right turn, including turning conflicts",,,N,N,N,N,N,N,N
-63.6454389,44.6458895,13646,11875,38021,2019/03/14 03:00:00+00,44.64588023,-63.64544087,HIGHWAY 102,HIGHWAY 102 NB EXIT 1H ON RAMP,Non-intersection,Multiple vehicle - rear end,Yes,,Y,N,N,N,N,N,N
-63.5982693,44.6587498,13647,20620,37685,2019/03/14 03:00:00+00,44.65874053,-63.59827128,BILBY ST,AGRICOLA ST,Intersection - two or more public roads,Multiple vehicle - right angle,,,Y,N,Y,N,N,N,Y
-63.60124653,44.69540108,13648,11832,37796,2019/03/14 03:00:00+00,44.6953918,-63.60124851,WINDMILL RD,VICTORIA RD,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,Y
-63.58086552,44.65268196,13649,11813,37710,2019/03/14 03:00:00+00,44.65267269,-63.5808675,2077 BRUNSWICK ST,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.49018422,44.67195832,13650,11720,36976,2019/03/13 03:00:00+00,44.67194905,-63.49018623,COLE HARBOUR RD,FOREST HILLS PKY,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,Y,N,N,Y
-63.54887899,44.68314241,13651,23883,36826,2019/03/13 03:00:00+00,44.68313313,-63.54888099,111 HIGHWAY,HIGHWAY 111 EB EXIT 6B OFF RAMP,Non-intersection,Multiple vehicle - right angle,,,N,N,N,N,N,N,N
-63.55965586,44.6897609,13652,11763,37228,2019/03/13 03:00:00+00,44.68975162,-63.55965785,HIGHWAY 111,HIGHWAY 118 NB EXIT 11 OFF RAMP,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.45645931,44.62345768,13653,11753,37189,2019/03/13 03:00:00+00,44.62344841,-63.45646133,775 COW BAY RD,,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,Yes,,N,N,N,N,N,N,Y
-63.67126065,44.65862318,13654,11771,37292,2019/03/13 03:00:00+00,44.65861392,-63.67126261,LACEWOOD DR,FAIRFAX DR,Non-intersection,Multiple vehicle - approaching sideswipe,,,Y,N,N,N,N,N,N
-63.61993378,44.6417006,13655,11754,37191,2019/03/13 03:00:00+00,44.64169134,-63.61993576,6169 QUINPOOL RD,ARMDALE ROT,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.59624202,44.64185375,13656,11752,37164,2019/03/13 03:00:00+00,44.64184449,-63.596244,1734 PRESTON ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.6980885,44.72056998,13657,20616,36968,2019/03/13 03:00:00+00,44.72056071,-63.69809045,200 INNOVATION DR,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,Y,N,N,N
-63.55116969,44.66788125,13658,11707,36891,2019/03/13 03:00:00+00,44.66787198,-63.55117168,RODNEY RD,PORTLAND ST,Intersection - two or more public roads,Multiple vehicle - left turn into traffic,,,Y,N,Y,N,N,N,Y
-63.63183048,44.66315131,13659,11758,37207,2019/03/13 03:00:00+00,44.66314204,-63.63183246,BEDFORD HWY,RAMP FVO DVB RAMP,Ramp,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.56273598,44.69245549,13660,11696,36854,2019/03/13 03:00:00+00,44.69244621,-63.56273797,HIGHWAY 118,HIGHWAY 111 WB EXIT 4S OFF RAMP,Ramp,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.53776924,44.67027677,13661,28171,37280,2019/03/13 03:00:00+00,44.6702675,-63.53777124,HIGHWAY 111 SB EXIT 7 ON RAMP,PORTLAND ST,Non-intersection,Single vehicle - off road to the left,Yes,,Y,N,Y,N,N,N,N
-63.58803501,44.63579261,13662,11737,37078,2019/03/13 03:00:00+00,44.63578335,-63.58803699,SOUTH ST,SEYMOUR ST,Intersection - two or more public roads,Multiple vehicle - approaching sideswipe,,,Y,N,N,N,N,N,Y
-63.63616016,44.66111972,13663,11725,36999,2019/03/13 03:00:00+00,44.66111046,-63.63616213,LACEWOOD DR,VIMY AVE,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.32495094,45.02978083,13664,20615,36942,2019/03/13 03:00:00+00,45.02977149,-63.324953,15540 HIGHWAY 224,,Non-intersection,Single vehicle - off road to the left,,,N,N,Y,Y,N,N,N
-63.59001429,44.63701575,13665,11711,36916,2019/03/13 03:00:00+00,44.63700648,-63.59001628,LEMARCHANT ST,UNIVERSITY AVE,Intersection - two or more public roads,Multiple vehicle - right angle,,,Y,N,N,N,N,N,Y
-63.58006159,44.64921109,13666,11709,36908,2019/03/13 03:00:00+00,44.64920182,-63.58006358,GOTTINGEN ST,RAINNIE DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.49898906,44.6938681,13667,11692,36818,2019/03/13 03:00:00+00,44.69385883,-63.49899107,107 hwy,HIGHWAY 7,Non-intersection,Single vehicle - off road to the right,,,N,N,N,N,Y,N,N
-63.64788942,44.65531922,13668,20617,37205,2019/03/13 03:00:00+00,44.65530995,-63.64789139,WILLETT ST,SYBYL CRT,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.66586796,44.77691886,13669,11762,37221,2019/03/13 03:00:00+00,44.77690958,-63.66586992,QUAKER CRES,FIRST LAKE DR,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,N,N,N,N,Y
-63.64006334,44.72349361,13670,11768,37278,2019/03/13 03:00:00+00,44.72348433,-63.64006531,0 BEDFORD BYPS,,,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.570559,44.64084163,13671,11740,37114,2019/03/13 03:00:00+00,44.64083237,-63.57056099,1239 BARRINGTON ST,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,N,N,N,N,N
-63.67807186,44.71487506,13672,20618,37279,2019/03/13 03:00:00+00,44.71486578,-63.67807382,BEDFORD HWY,HAMMONDS PLAINS RD,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,Yes,,N,N,Y,N,N,N,Y
-63.62738032,44.65754931,13673,37315,37003,2019/03/13 03:00:00+00,44.65754004,-63.6273823,3601 JOSEPH HOWE DR,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.58774367,44.63565908,13674,11880,38080,2019/03/13 03:00:00+00,44.63564981,-63.58774566,6108 SOUTH ST,,,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.62012355,44.64767722,13675,11702,36870,2019/03/13 03:00:00+00,44.64766795,-63.62012553,7000 MUMFORD RD,TA16 rd,Intersection - two or more public roads,"Multiple vehicle - right turn, including turning conflicts",,,Y,N,Y,N,N,N,Y
-63.67956487,44.83799032,13676,11862,37941,2019/03/13 03:00:00+00,44.83798102,-63.67956683,1260 BEAVER BANK RD,,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,N
-63.57056476,44.64528883,13677,11830,37791,2019/03/13 03:00:00+00,44.64527957,-63.57056675,SALTER ST,LOWER WATER ST,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.58637736,44.65773118,13678,11716,36943,2019/03/13 03:00:00+00,44.65772191,-63.58637935,BARRINGTON ST,ARTZ ST,Non-intersection,Multiple vehicle - rear end,Yes,,N,N,N,N,N,N,N
-63.56301931,44.67089328,13679,11736,37075,2019/03/13 03:00:00+00,44.67088401,-63.5630213,174 OCHTERLONEY ST,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.57000059,44.64176268,13680,11744,37138,2019/03/13 03:00:00+00,44.64175341,-63.57000259,1274 HOLLIS ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,Y,N,N,N
-63.89283915,44.66945719,13681,11619,36240,2019/03/12 03:00:00+00,44.66944792,-63.89284106,PEGGYS COVE RD,WENDYBROOK DR,Non-intersection,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.59291498,44.5875408,13682,11624,36285,2019/03/12 03:00:00+00,44.58753154,-63.59291697,4A PARKMOOR AVE,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.69048964,44.72395606,13683,11622,36269,2019/03/12 03:00:00+00,44.72394678,-63.6904916,HIGHWAY 102 NB EXIT 3B OFF RAMP,HAMMONDS PLAINS RD,Ramp,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.61661661,44.64161953,13684,11678,36643,2019/03/12 03:00:00+00,44.64161027,-63.61661859,7121 QUINPOOL ROAD,,Non-intersection,Single vehicle - off road to the left,,,N,N,N,N,N,N,N
-63.544133,44.64927989,13685,11684,36684,2019/03/12 03:00:00+00,44.64927062,-63.544135,375 PLEASANT ST,,Non-intersection,Multiple vehicle - same direction sideswipe,,,Y,N,Y,Y,N,N,N
-63.57885666,44.6358395,13686,11687,36742,2019/03/12 03:00:00+00,44.63583024,-63.57885865,1104 TOWER RD,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.64286615,44.64701132,13687,11621,36268,2019/03/12 03:00:00+00,44.64700205,-63.64286812,HIGHWAY 102,HIGHWAY 102 NB EXIT 1D OFF RAMP,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.61608533,44.64860832,13688,11636,36333,2019/03/12 03:00:00+00,44.64859906,-63.61608731,JACK FERGUSSON AVE,EDWARD ARAB AVE,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.65202473,44.72828722,13689,11677,36621,2019/03/12 03:00:00+00,44.72827794,-63.6520267,DARTMOUTH RD,GOLF LINKS RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,Y,N,N,Y
-63.68347792,44.72258486,13690,11653,36442,2019/03/12 03:00:00+00,44.72257559,-63.68347988,101 BEDFORD HILLS RD,,Intersection - private road or access,Multiple vehicle - hit parked vehicle,,,N,N,Y,N,N,N,Y
-63.58104527,44.65047544,13691,11715,36938,2019/03/12 03:00:00+00,44.65046617,-63.58104726,GOTTINGEN ST,COGSWELL ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.58534967,44.65337026,13692,11666,36530,2019/03/12 03:00:00+00,44.65336099,-63.58535166,GOTTINGEN ST,CUNARD ST,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.58489007,44.63650196,13693,32431,36334,2019/03/12 03:00:00+00,44.63649269,-63.58489205,ROBIE ST,SOUTH ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.57786668,44.64280344,13694,11727,37004,2019/03/12 03:00:00+00,44.64279418,-63.57786867,DRESDEN ROW,SPRING GARDEN RD,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.60134026,44.64712048,13695,11675,36608,2019/03/12 03:00:00+00,44.64711122,-63.60134224,2515 OXFORD ST,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,N
-63.58141313,44.67214248,13696,11623,36278,2019/03/12 03:00:00+00,44.67213321,-63.58141511,WYSE RD,GREEN RD,Intersection - two or more public roads,Single vehicle - off road to the right,,,N,N,N,N,N,N,Y
-63.60760467,44.70598125,13697,12098,39960,2019/03/12 03:00:00+00,44.70597198,-63.60760665,14 AKERLEY BLVD,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,Y,N,N,N
-63.62030558,44.64227474,13698,11681,36668,2019/03/12 03:00:00+00,44.64226548,-63.62030756,7171 CHEBUCTO RD,,Traffic circle or roundabout,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,Y
-63.67326517,44.64654807,13699,11704,36875,2019/03/12 03:00:00+00,44.64653881,-63.67326713,CHAIN LAKE DR,SUSIE LAKE CRES,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,Y,N,N,Y
-63.58171706,44.67351831,13700,11662,36493,2019/03/12 03:00:00+00,44.67350904,-63.58171905,194 WYSE RD,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.50433522,44.69182808,13701,20614,36663,2019/03/12 03:00:00+00,44.6918188,-63.50433723,MAIN ST,RIDGECREST DR,Non-intersection,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,N
-63.63065046,44.65087847,13702,11634,36330,2019/03/12 03:00:00+00,44.6508692,-63.63065243,JOSEPH HOWE DR,ABBOTT DR,Non-intersection,Multiple vehicle - one crossing path of other to the right,,,Y,N,Y,N,N,N,N
-63.57800507,44.63388127,13703,11723,36991,2019/03/11 03:00:00+00,44.63387201,-63.57800706,TOWER RD,INGLIS ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.6478327,44.67514294,13704,11601,36104,2019/03/11 03:00:00+00,44.67513367,-63.64783467,202 BEDFORD HIGHWAY,,Intersection - two or more public roads,Multiple vehicle - head on,Yes,,N,N,N,N,N,N,Y
-63.59577775,44.66055431,13705,11596,36022,2019/03/11 03:00:00+00,44.66054505,-63.59577973,BILBY ST,GOTTINGEN ST,Intersection - two or more public roads,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,Y
-63.71904676,44.55604545,13706,11606,36162,2019/03/11 03:00:00+00,44.55603621,-63.71904871,163 LAKEWOOD DR,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,Y,N,N,N,N
-63.66112518,44.77664034,13707,11600,36094,2019/03/11 03:00:00+00,44.77663106,-63.66112714,82 CAVALIER DR,,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,N
-63.54699459,44.65049956,13708,11733,37065,2019/03/11 03:00:00+00,44.65049029,-63.54699659,352 PLEASANT ST,,,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.80959902,44.67832386,13709,11614,36203,2019/03/11 03:00:00+00,44.67831459,-63.80960096,3803 ST MARGARETS BAY RD,,Non-intersection,,Yes,,N,N,N,N,N,N,N
